YEAR,GISJOIN,NAME,total,occupied,vacant,pct.vacant
2019,G5101690,Scott County,11964,8773,3191,0.26671681711802075
2019,G5101710,Shenandoah County,21221,17402,3819,0.1799632439564582
2019,G5101730,Smyth County,15398,12686,2712,0.176126769710352
2019,G5101750,Southampton County,7627,6562,1065,0.13963550544119574
2019,G5101770,Spotsylvania County,47655,44436,3219,0.06754800125904942
2019,G5101790,Stafford County,49292,47075,2217,0.0449768725148097
2019,G5101810,Surry County,3575,2730,845,0.23636363636363636
2019,G5101830,Sussex County,4797,3794,1003,0.20908901396706275
2019,G5101850,Tazewell County,20754,16531,4223,0.20347884745109376
2019,G5101870,Warren County,16387,14651,1736,0.10593763348996156
2019,G5101910,Washington County,25961,22321,3640,0.1402103154732098
2019,G5101930,Westmoreland County,10951,7923,3028,0.2765044288192859
2019,G5101950,Wise County,17958,14925,3033,0.168894086201136
2019,G5101970,Wythe County,14375,11983,2392,0.1664
2019,G5101990,York County,27896,25103,2793,0.10012188127330084
2019,G5105100,Alexandria city,76357,70598,5759,0.07542203072409864
2019,G5105200,Bristol city,8727,7334,1393,0.159619571444941
2019,G5105300,Buena Vista city,2866,2517,349,0.1217725052337753
2019,G5105400,Charlottesville city,20642,18617,2025,0.09810095920937893
2019,G5105500,Chesapeake city,90802,84849,5953,0.06556022995088213
2019,G5105700,Colonial Heights city,7734,7036,698,0.09025084044478925
2019,G5105800,Covington city,2997,2384,613,0.20453787120453787
2019,G5105900,Danville city,22072,18293,3779,0.17121239579557812
2019,G5105950,Emporia city,2385,2086,299,0.12536687631027255
2019,G5106000,Fairfax city,8959,8577,382,0.04263868735349927
2019,G5106100,Falls Church city,6004,5493,511,0.08510992671552299
2019,G5106200,Franklin city,3847,3522,325,0.08448141408890045
2019,G5106300,Fredericksburg city,11725,10762,963,0.08213219616204691
2019,G5106400,Galax city,3327,2663,664,0.19957920048091374
2019,G5106500,Hampton city,60140,54050,6090,0.1012637179913535
2019,G5106600,Harrisonburg city,18261,16723,1538,0.08422320792946716
2019,G5106700,Hopewell city,10323,9224,1099,0.10646130000968711
2019,G5106780,Lexington city,2447,2158,289,0.11810380057212914
2019,G5106800,Lynchburg city,32410,28273,4137,0.12764578833693305
2019,G5106830,Manassas city,13693,12898,795,0.05805886219236106
2019,G5106850,Manassas Park city,4879,4641,238,0.04878048780487805
2019,G5106900,Martinsville city,7067,5532,1535,0.21720673553134287
2019,G5107000,Newport News city,77759,69835,7924,0.10190460268264767
2019,G5107100,Norfolk city,97670,88353,9317,0.09539264871506092
2019,G5107200,Norton city,1903,1628,275,0.14450867052023122
2019,G5107300,Petersburg city,16367,13165,3202,0.19563756338974767
2019,G5107350,Poquoson city,4801,4593,208,0.043324307435950844
2019,G5107400,Portsmouth city,40907,36370,4537,0.11091011318356271
2019,G5107500,Radford city,6518,5573,945,0.14498312365756366
2019,G5107600,Richmond city,100458,90301,10157,0.10110693025941189
2019,G5107700,Roanoke city,47010,41740,5270,0.11210380770048926
2019,G5107750,Salem city,10840,9912,928,0.08560885608856089
2019,G5107900,Staunton city,11824,10597,1227,0.10377198917456022
2019,G5108000,Suffolk city,36769,33774,2995,0.08145448611602164
2019,G5108100,Virginia Beach city,184794,170798,13996,0.07573838977455978
2019,G5108200,Waynesboro city,10023,9193,830,0.08280953806245635
2019,G5108300,Williamsburg city,5263,4706,557,0.10583317499524986
2019,G5108400,Winchester city,11919,10490,1429,0.1198926084403054
2019,G5300010,Adams County,6608,5973,635,0.09609564164648911
2019,G5300030,Asotin County,10043,9101,942,0.09379667430050781
2019,G5300050,Benton County,76241,72121,4120,0.054039165278524676
2019,G5300070,Chelan County,37693,28384,9309,0.2469689332236755
2019,G5300090,Clallam County,37110,32958,4152,0.11188358932902183
2019,G5300110,Clark County,182742,174661,8081,0.04422081404384323
2019,G5300130,Columbia County,2168,1795,373,0.1720479704797048
2019,G5300150,Cowlitz County,44711,41952,2759,0.061707409809666526
2019,G5300170,Douglas County,17002,15263,1739,0.10228208446065169
2019,G5300190,Ferry County,4526,3060,1466,0.3239063190455148
2019,G5300210,Franklin County,28063,26723,1340,0.047749706018601006
2019,G5300230,Garfield County,1243,984,259,0.2083668543845535
2019,G5300250,Grant County,37476,30818,6658,0.1776603693030206
2019,G5300270,Grays Harbor County,36273,28722,7551,0.20817136713257794
2019,G5300290,Island County,41902,34768,7134,0.17025440313111545
2019,G5300310,Jefferson County,18618,14705,3913,0.2101729509077237
2019,G5300330,King County,935471,882028,53443,0.05712951016119153
2019,G5300350,Kitsap County,112709,103913,8796,0.07804168256306063
2019,G5300370,Kittitas County,23801,18347,5454,0.22915003571278517
2019,G5300390,Klickitat County,10424,8877,1547,0.148407521105142
2019,G5300410,Lewis County,35148,30618,4530,0.1288835780129737
2019,G5300430,Lincoln County,6050,4525,1525,0.25206611570247933
2019,G5300450,Mason County,33503,24278,9225,0.2753484762558577
2019,G5300470,Okanogan County,23208,17675,5533,0.23840916925198208
2019,G5300490,Pacific County,16213,9279,6934,0.4276814901622155
2019,G5300510,Pend Oreille County,8260,5727,2533,0.3066585956416465
2019,G5300530,Pierce County,347022,323296,23726,0.0683703050527056
2019,G5300550,San Juan County,14119,8252,5867,0.415539344146186
2019,G5300570,Skagit County,53893,48493,5400,0.10019854155456182
2019,G5300590,Skamania County,5865,4816,1049,0.17885763000852514
2019,G5300610,Snohomish County,310127,293823,16304,0.05257201082137318
2019,G5300630,Spokane County,216871,202811,14060,0.06483116691489411
2019,G5300650,Stevens County,21746,17554,4192,0.1927710843373494
2019,G5300670,Thurston County,116556,109983,6573,0.05639349325646041
2019,G5300690,Wahkiakum County,2149,1897,252,0.11726384364820847
2019,G5300710,Walla Walla County,24745,22646,2099,0.08482521721559912
2019,G5300730,Whatcom County,96690,86523,10167,0.105150480918399
2019,G5300750,Whitman County,20841,17999,2842,0.13636581737920445
2019,G5300770,Yakima County,88698,83048,5650,0.0636992942343683
2019,G5400010,Barbour County,7914,6324,1590,0.20090978013646701
2019,G5400030,Berkeley County,48578,44221,4357,0.08969080653793898
2019,G5400050,Boone County,11199,8932,2267,0.2024287882846683
2019,G5400070,Braxton County,7426,5624,1802,0.24266092108806894
2019,G5400090,Brooke County,10794,9805,989,0.09162497683898461
2019,G5400110,Cabell County,46379,39064,7315,0.15772224498156492
2019,G5400130,Calhoun County,4009,2826,1183,0.2950860563731604
2019,G5400150,Clay County,4638,3274,1364,0.29409228115567054
2019,G5400170,Doddridge County,3922,2685,1237,0.3154003059663437
2019,G5400190,Fayette County,21496,17441,4055,0.18863974692966134
2019,G5400210,Gilmer County,3556,2587,969,0.27249718785151855
2019,G5400230,Grant County,6667,4607,2060,0.3089845507724614
2019,G5400250,Greenbrier County,19270,15188,4082,0.21183186299948106
2019,G5400270,Hampshire County,14019,9288,4731,0.33747057564733574
2019,G5400290,Hancock County,14359,12678,1681,0.1170694338045825
2019,G5400310,Hardy County,8309,5674,2635,0.3171260079431941
2019,G5400330,Harrison County,31707,27098,4609,0.14536222285299777
2019,G5400350,Jackson County,13408,11334,2074,0.1546837708830549
2019,G5400370,Jefferson County,23177,20891,2286,0.09863226474522156
2019,G5400390,Kanawha County,92409,79070,13339,0.14434741204860999
2019,G5400410,Lewis County,7966,6574,1392,0.17474265628922922
2019,G5400430,Lincoln County,9937,8208,1729,0.1739961759082218
2019,G5400450,Logan County,16853,13816,3037,0.18020530469352639
2019,G5400470,McDowell County,11220,7607,3613,0.3220142602495544
2019,G5400490,Marion County,26383,22926,3457,0.13103134594246296
2019,G5400510,Marshall County,15784,12308,3476,0.22022301064368982
2019,G5400530,Mason County,13090,11034,2056,0.15706646294881588
2019,G5400550,Mercer County,29997,25216,4781,0.1593826049271594
2019,G5400570,Mineral County,13139,10916,2223,0.16919095821599817
2019,G5400590,Mingo County,12856,10501,2355,0.1831829495955196
2019,G5400610,Monongalia County,44957,39466,5491,0.12213893275796872
2019,G5400630,Monroe County,7641,5718,1923,0.2516686297605025
2019,G5400650,Morgan County,9976,7185,2791,0.27977145148356053
2019,G5400670,Nicholas County,13148,10069,3079,0.23418010343778523
2019,G5400690,Ohio County,20930,17193,3737,0.17854753941710463
2019,G5400710,Pendleton County,5223,3174,2049,0.392303273980471
2019,G5400730,Pleasants County,3404,2835,569,0.16715628672150412
2019,G5400750,Pocahontas County,8924,3530,5394,0.6044374719856567
2019,G5400770,Preston County,15121,12429,2692,0.1780305535348191
2019,G5400790,Putnam County,24189,21613,2576,0.10649468766794824
2019,G5400810,Raleigh County,36177,31203,4974,0.1374906708682312
2019,G5400830,Randolph County,14250,11135,3115,0.21859649122807018
2019,G5400850,Ritchie County,5898,4049,1849,0.3134961003730078
2019,G5400870,Roane County,7443,5562,1881,0.25272067714631197
2019,G5400890,Summers County,7705,5566,2139,0.27761194029850744
2019,G5400910,Taylor County,7513,6614,899,0.11965925728736856
2019,G5400930,Tucker County,5350,3142,2208,0.4127102803738318
2019,G5400950,Tyler County,5020,3207,1813,0.3611553784860558
2019,G5400970,Upshur County,11398,9713,1685,0.14783295314967537
2019,G5400990,Wayne County,19355,15124,4231,0.21859984500129165
2019,G5401010,Webster County,5450,3781,1669,0.3062385321100917
2019,G5401030,Wetzel County,8159,5762,2397,0.29378600318666503
2019,G5401050,Wirt County,3317,2505,812,0.24479951763641844
2019,G5401070,Wood County,40269,35488,4781,0.11872656385805458
2019,G5401090,Wyoming County,10904,8805,2099,0.19249816581071166
2019,G5500010,Adams County,17726,9062,8664,0.488773552973034
2019,G5500030,Ashland County,9655,6565,3090,0.3200414293112377
2019,G5500050,Barron County,24113,18907,5206,0.21590013685563803
2019,G5500070,Bayfield County,13335,7057,6278,0.47079115110611175
2019,G5500090,Brown County,109645,105271,4374,0.039892379953486254
2019,G5500110,Buffalo County,6788,5772,1016,0.14967589864466707
2019,G5500130,Burnett County,15597,7305,8292,0.5316407001346413
2019,G5500150,Calumet County,20712,19807,905,0.04369447663190421
2019,G5500170,Chippewa County,28385,25601,2784,0.09807997181610005
2019,G5500190,Clark County,15172,12791,2381,0.1569338254679673
2019,G5500210,Columbia County,26751,24112,2639,0.09865051773765467
2019,G5500230,Crawford County,8978,6654,2324,0.2588549788371575
2019,G5500250,Dane County,232924,222929,9995,0.04291099242671429
2019,G5500270,Dodge County,37805,34980,2825,0.07472556540140193
2019,G5500290,Door County,24857,13191,11666,0.46932453634791005
2019,G5500310,Douglas County,23144,19011,4133,0.17857760110611823
2019,G5500330,Dunn County,18463,16859,1604,0.08687645561393056
2019,G5500350,Eau Claire County,44089,40981,3108,0.0704937739572229
2019,G5500370,Florence County,4825,1948,2877,0.5962694300518134
2019,G5500390,Fond du Lac County,45206,41542,3664,0.08105118789541212
2019,G5500410,Forest County,9185,4008,5177,0.5636363636363636
2019,G5500430,Grant County,22076,19583,2493,0.11292806667874615
2019,G5500450,Green County,16024,15047,977,0.06097104343484773
2019,G5500470,Green Lake County,10710,7979,2731,0.2549953314659197
2019,G5500490,Iowa County,10885,9850,1035,0.09508497932935232
2019,G5500510,Iron County,6062,2898,3164,0.5219399538106235
2019,G5500530,Jackson County,9933,8199,1734,0.17456961643008154
2019,G5500550,Jefferson County,35818,32965,2853,0.07965268859232788
2019,G5500570,Juneau County,15146,10752,4394,0.2901095998943615
2019,G5500590,Kenosha County,70441,64111,6330,0.08986243806873838
2019,G5500610,Kewaunee County,9430,8341,1089,0.11548250265111347
2019,G5500630,La Crosse County,50304,47518,2786,0.05538326972010178
2019,G5500650,Lafayette County,7310,6722,588,0.08043775649794802
2019,G5500670,Langlade County,12565,8612,3953,0.3146040588937525
2019,G5500690,Lincoln County,17142,12625,4517,0.2635048419087621
2019,G5500710,Manitowoc County,37486,34563,2923,0.07797577762364616
2019,G5500730,Marathon County,59335,55466,3869,0.06520603353838375
2019,G5500750,Marinette County,30795,18473,12322,0.40012989121610654
2019,G5500770,Marquette County,9980,6648,3332,0.3338677354709419
2019,G5500780,Menominee County,2361,1408,953,0.40364252435408726
2019,G5500790,Milwaukee County,418866,382175,36691,0.08759603309889082
2019,G5500810,Monroe County,19914,17915,1999,0.10038164105654314
2019,G5500830,Oconto County,24197,16036,8161,0.3372732156878952
2019,G5500850,Oneida County,31058,15421,15637,0.5034773649301307
2019,G5500870,Outagamie County,77016,73648,3368,0.04373117274332606
2019,G5500890,Ozaukee County,37445,35807,1638,0.04374415809854453
2019,G5500910,Pepin County,3663,3070,593,0.1618891618891619
2019,G5500930,Pierce County,16599,15593,1006,0.06060606060606061
2019,G5500950,Polk County,24655,18450,6205,0.25167308862299737
2019,G5500970,Portage County,30911,28675,2236,0.07233670861505613
2019,G5500990,Price County,11001,6688,4313,0.3920552677029361
2019,G5501010,Racine County,82755,76974,5781,0.0698568062352728
2019,G5501030,Richland County,8982,7538,1444,0.1607659763972389
2019,G5501050,Rock County,69028,64739,4289,0.062134206408993455
2019,G5501070,Rusk County,9189,6376,2813,0.30612689084775274
2019,G5501090,St. Croix County,35862,34182,1680,0.04684624393508449
2019,G5501110,Sauk County,30414,26222,4192,0.13783126191885317
2019,G5501130,Sawyer County,16355,7796,8559,0.5233261999388567
2019,G5501150,Shawano County,20890,17004,3886,0.18602202010531355
2019,G5501170,Sheboygan County,51075,47738,3337,0.06533529123837493
2019,G5501190,Taylor County,10720,8614,2106,0.19645522388059702
2019,G5501210,Trempealeau County,13138,12005,1133,0.08623839244938347
2019,G5501230,Vernon County,14096,12071,2025,0.1436577752553916
2019,G5501250,Vilas County,25921,10921,15000,0.5786813780332549
2019,G5501270,Walworth County,52379,40874,11505,0.21964909601176044
2019,G5501290,Washburn County,13263,7236,6027,0.45442207645329113
2019,G5501310,Washington County,56737,54302,2435,0.04291732026719777
2019,G5501330,Waukesha County,165664,158808,6856,0.04138497199150087
2019,G5501350,Waupaca County,25789,22305,3484,0.13509635891271474
2019,G5501370,Waushara County,15113,9934,5179,0.3426851055382783
2019,G5501390,Winnebago County,75606,70594,5012,0.06629103510303415
2019,G5501410,Wood County,35068,32332,2736,0.07801984715410061
2019,G5600010,Albany County,19266,15944,3322,0.17242811169936675
2019,G5600030,Big Horn County,5474,4475,999,0.1824990865911582
2019,G5600050,Campbell County,20264,17574,2690,0.132747729964469
2019,G5600070,Carbon County,8803,6204,2599,0.29524025900261275
2019,G5600090,Converse County,6678,5378,1300,0.1946690625935909
2019,G5600110,Crook County,3656,2919,737,0.20158643326039388
2019,G5600130,Fremont County,18010,14907,3103,0.17229317046085507
2019,G5600150,Goshen County,6031,5207,824,0.13662742497098326
2019,G5600170,Hot Springs County,2611,2118,493,0.18881654538491
2019,G5600190,Johnson County,4620,3845,775,0.16774891774891776
2019,G5600210,Laramie County,43384,39683,3701,0.08530794763046284
2019,G5600230,Lincoln County,9421,6908,2513,0.2667445069525528
2019,G5600250,Natrona County,36979,32799,4180,0.11303712918142729
2019,G5600270,Niobrara County,1328,964,364,0.2740963855421687
2019,G5600290,Park County,14452,12160,2292,0.15859396623304733
2019,G5600310,Platte County,4844,4030,814,0.1680429397192403
2019,G5600330,Sheridan County,14915,13251,1664,0.11156553804894402
2019,G5600350,Sublette County,6028,3340,2688,0.44591904445919045
2019,G5600370,Sweetwater County,19771,15523,4248,0.21486014870264528
2019,G5600390,Teton County,13848,9019,4829,0.3487146158290006
2019,G5600410,Uinta County,9041,7597,1444,0.1597168454816945
2019,G5600430,Washakie County,3860,3365,495,0.12823834196891193
2019,G5600450,Weston County,3562,2891,671,0.1883773161145424
2019,G7200010,Adjuntas Municipio,7586,5771,1815,0.2392565251779594
2019,G7200030,Aguada Municipio,17704,12830,4874,0.2753050158156349
2019,G7200050,Aguadilla Municipio,27278,21635,5643,0.20687000513234108
2019,G7200070,Aguas Buenas Municipio,10698,8488,2210,0.2065806692839783
2019,G7200090,Aibonito Municipio,9913,8592,1321,0.13325935640068598
2019,G7200110,AÃ±asco Municipio,12530,8848,3682,0.293854748603352
2019,G7200130,Arecibo Municipio,41312,31910,9402,0.2275852052672347
2019,G7200150,Arroyo Municipio,8364,5908,2456,0.2936394069823051
2019,G7200170,Barceloneta Municipio,10042,7989,2053,0.20444134634534952
2019,G7200190,Barranquitas Municipio,10753,8720,2033,0.18906351715800243
2019,G7200210,BayamÃ³n Municipio,83204,67476,15728,0.18902937358780827
2019,G7200230,Cabo Rojo Municipio,29578,15473,14105,0.47687470417201977
2019,G7200250,Caguas Municipio,57542,48184,9358,0.16262903618226687
2019,G7200270,Camuy Municipio,14148,11394,2754,0.1946564885496183
